gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,2,Blue,jng,naiyou,oe:player:a7b51467f09577883d7150f37393964,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Jarvan IV,Poppy,LeBlanc,Neeko,Sejuani,Jax,2032,1,2,2,11,17,9,,,,,,1,,,0.5020,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6941,204.9508,0.101764,758.5630,,10,0.2953,16,0.4724,10,56,1.6535,12289,7868,232.3228,0.174678,12070,,187,28,159,95,16,5.5217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,3,Blue,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Tristana,Poppy,LeBlanc,Neeko,Sejuani,Jax,2032,1,1,2,4,17,9,,,,,,0,,,0.5020,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14731,434.9705,0.215988,423.9862,,19,0.5610,10,0.2953,8,44,1.2992,13208,8787,259.4587,0.19508,11559,,302,270,32,31,0,8.9173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,4,Blue,bot,Assum,oe:player:da3299cd46f1ad8a86bbadeb6b8a320,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Draven,Poppy,LeBlanc,Neeko,Sejuani,Jax,2032,1,8,2,7,17,9,,,,,,0,,,0.5020,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21457,633.5728,0.314596,518.9173,,13,0.3839,10,0.2953,5,31,0.9154,18650,14229,420.1476,0.315897,15540,,315,303,12,8,3,9.3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,5,Blue,sup,Zorah,oe:player:937dc5479c6416d1ad4997538144f6e,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Renata Glasc,Poppy,LeBlanc,Neeko,Sejuani,Jax,2032,1,1,2,14,17,9,,,,,,0,,,0.5020,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692,138.5433,0.0687976,286.8898,,86,2.5394,14,0.4134,23,136,4.0157,8907,4486,132.4606,0.0995951,7615,,27,27,0,0,0,0.7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,6,Red,top,Zika,oe:player:65ed20b21e2993fb00dbd21a2fd991b,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Aatrox,Rell,Nocturne,Ashe,Azir,Akali,2032,0,1,3,2,9,17,,,,,,0,,,0.2657,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10658,314.7047,0.200443,730.7776,,15,0.4429,6,0.1772,3,27,0.7972,11214,6793,200.5807,0.201352,11150,,270,258,12,8,0,7.9724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,7,Red,jng,Weiwei,oe:player:57da8dfcfbdb4e5b019fe93003db1c4,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Wukong,Rell,Nocturne,Ashe,Azir,Akali,2032,0,1,4,3,9,17,,,,,,0,,,0.2657,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4595,135.6791,0.0864124,891.0531,,11,0.3248,11,0.3248,11,33,0.9744,9508,5087,150.2067,0.150785,9160,,171,22,149,109,11,5.0492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,8,Red,mid,Scout,oe:player:71e79ef80600d398d90cfebe3b0b758,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Orianna,Rell,Nocturne,Ashe,Azir,Akali,2032,0,4,3,4,9,17,,,,,,0,,,0.2657,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19321,570.5020,0.363383,438.9272,,13,0.3839,8,0.2362,3,33,0.9744,13705,9284,274.1339,0.275186,13445,,324,312,12,11,0,9.5669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,9,Red,bot,GALA,oe:player:867e8957fae1cb59f0808dbcc3aada2,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Kalista,Rell,Nocturne,Ashe,Azir,Akali,2032,0,0,4,6,9,17,,,,,,0,,,0.2657,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8611,254.2618,0.161948,388.1102,,9,0.2657,6,0.1772,5,27,0.7972,12326,7905,233.4154,0.234312,11785,,298,282,16,8,0,8.7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,10,Red,sup,Hang,oe:player:ab2455e33b8ddb6a9d2d41107a2ed4f,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Senna,Rell,Nocturne,Ashe,Azir,Akali,2032,0,3,3,4,9,17,,,,,,0,,,0.2657,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9986,294.8622,0.187814,366.8799,,58,1.7126,36,1.0630,16,142,4.1929,9089,4668,137.8346,0.138366,8940,,50,48,2,2,0,1.4764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,100,Blue,team,,,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,,Poppy,LeBlanc,Neeko,Sejuani,Jax,2032,1,17,9,43,17,9,,,,,1,,,,0.5020,0.7677,,2,4,,,,,,,,,2,,,,,,,1,0,,10,3,,,,,2,0,68204,2013.8976,,2265.8858,,139,4.1043,57,1.6831,52,300,8.8583,67148,45044,1330.0394,,58954,0.0788829,,,215,145,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660-10660_game_4,partial,https://lpl.qq.com/es/stats.shtml?bmid=10660,DCup,2023,,0,2024-01-01 07:35:57,4,13.24,200,Red,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Rell,Nocturne,Ashe,Azir,Akali,2032,0,9,17,19,9,17,,,,,0,,,,0.2657,0.7677,,4,2,,,,,,,,,4,,,,,,,0,1,,3,10,,,,,0,2,53170,1569.9803,,2815.7480,,106,3.1299,67,1.9783,38,263,7.7657,55842,33738,996.2008,,54480,-0.0788829,,,192,138,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,1,Blue,top,sheer,oe:player:3ce68cf813bc34243279fd7fe3cecbb,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Renekton,Ashe,Akali,LeBlanc,Vi,Jax,2292,1,2,1,6,23,20,,,,,,0,,,0.6021,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15763,412.6440,0.13259,1037.0942,,12,0.3141,11,0.2880,7,47,1.2304,14797,9846,257.7487,0.209236,12369,,315,286,29,10,4,8.2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,2,Blue,jng,Maggie,oe:player:eb76fd566cce52ed0afc58856186491,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Xin Zhao,Ashe,Akali,LeBlanc,Vi,Jax,2292,1,4,5,8,23,20,,,,,,0,,,0.6021,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22996,601.9895,0.193427,1399.1099,,18,0.4712,12,0.3141,15,64,1.6754,12853,7902,206.8586,0.167923,12049,,203,18,185,129,17,5.3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,3,Blue,mid,Yagao,oe:player:4860d1660ce45bd15a600953309135c,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Azir,Ashe,Akali,LeBlanc,Vi,Jax,2292,1,7,2,10,23,20,,,,,,0,,,0.6021,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29929,783.4817,0.251744,514.0314,,19,0.4974,12,0.3141,5,52,1.3613,17546,12595,329.7120,0.267656,14564,,341,317,24,18,4,8.9267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Varus,Ashe,Akali,LeBlanc,Vi,Jax,2292,1,10,4,5,23,20,,,,,,1,,,0.6021,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41232,1079.3717,0.346818,410.7592,,44,1.1518,22,0.5759,5,96,2.5131,17659,12708,332.6702,0.270058,16499,,326,314,12,12,0,8.5340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,5,Blue,sup,MISSING,oe:player:10d1208b485425756fcc932229386b0,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Nautilus,Ashe,Akali,LeBlanc,Vi,Jax,2292,1,0,8,16,23,20,,,,,,0,,,0.6021,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8967,234.7382,0.0754206,869.1623,,71,1.8586,12,0.3141,22,124,3.2461,8957,4006,104.8691,0.0851274,8725,,34,34,0,0,0,0.8901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,6,Red,top,369,oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Aatrox,Kalista,Nocturne,Neeko,Sejuani,Poppy,2292,0,6,4,4,20,23,,,,,,0,,,0.5236,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26894,704.0314,0.218527,1125.4712,,12,0.3141,11,0.2880,10,54,1.4136,14891,9940,260.2094,0.229849,14625,,296,269,27,14,0,7.7487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,7,Red,jng,Tian,oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Lee Sin,Kalista,Nocturne,Neeko,Sejuani,Poppy,2292,0,2,7,11,20,23,,,,,,0,,,0.5236,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17632,461.5707,0.143269,1130.1047,,21,0.5497,20,0.5236,12,73,1.9110,12336,7385,193.3246,0.170766,12034,,207,24,183,136,9,5.4188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,8,Red,mid,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Orianna,Kalista,Nocturne,Neeko,Sejuani,Poppy,2292,0,7,3,5,20,23,,,,,,0,,,0.5236,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34797,910.9162,0.282749,411.0995,,20,0.5236,8,0.2094,6,59,1.5445,14885,9934,260.0524,0.22971,13689,,286,281,5,5,0,7.4869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,9,Red,bot,JackeyLove,oe:player:c54e1090ef1faa736b12493051c4855,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Lucian,Kalista,Nocturne,Neeko,Sejuani,Poppy,2292,0,2,5,10,20,23,,,,,,0,,,0.5236,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36086,944.6597,0.293222,698.8743,,17,0.4450,27,0.7068,6,60,1.5707,16095,11144,291.7277,0.25769,15404,,344,336,8,8,0,9.0052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,10,Red,sup,Meiko,oe:player:bda7cc061d7a1576f1dcad33dd505cd,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Milio,Kalista,Nocturne,Neeko,Sejuani,Poppy,2292,0,3,4,12,20,23,,,,,,0,,,0.5236,1.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7659,200.4974,0.0622331,401.6230,,71,1.8586,16,0.4188,24,141,3.6911,9794,4843,126.7801,0.111984,8805,,17,17,0,0,0,0.4450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,100,Blue,team,,,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,,Ashe,Akali,LeBlanc,Vi,Jax,2292,1,23,20,45,23,20,,,,,1,,,,0.6021,1.1257,,4,2,,,,,,,,,4,,,,,,,0,1,,7,4,,,,,1,0,118887,3112.2251,,4230.1309,,164,4.2932,69,1.8063,54,383,10.0262,71812,47056,1231.8325,,64206,-0.00545188,,,250,169,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 08:45:42,1,13.24,200,Red,team,,,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,,Kalista,Nocturne,Neeko,Sejuani,Poppy,2292,0,20,23,42,20,23,,,,,0,,,,0.5236,1.1257,,2,4,,,,,,,,,2,,,,,,,1,0,,4,7,,,,,0,1,123068,3221.6754,,3767.1728,,141,3.6911,82,2.1466,58,387,10.1309,68001,43245,1132.0681,,64557,0.00545188,,,223,163,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,1,Blue,top,369,oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Rumble,Varus,Nocturne,Azir,Jax,Udyr,2238,1,8,1,3,22,8,,,,,,0,,,0.5898,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25519,684.1555,0.26288,556.0054,,20,0.5362,4,0.1072,7,45,1.2064,17000,12159,325.9786,0.242603,16034,,325,306,19,15,0,8.7131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,2,Blue,jng,Tian,oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Poppy,Varus,Nocturne,Azir,Jax,Udyr,2238,1,1,0,12,22,8,,,,,,0,,,0.5898,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7598,203.6997,0.0782723,689.5442,,16,0.4290,24,0.6434,15,77,2.0643,12108,7267,194.8257,0.144994,11654,,195,42,153,90,16,5.2279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,3,Blue,mid,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Neeko,Varus,Nocturne,Azir,Jax,Udyr,2238,1,3,2,9,22,8,,,,,,0,,,0.5898,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25946,695.6032,0.267282,507.1046,,8,0.2145,10,0.2681,1,35,0.9383,15950,11109,297.8284,0.221653,15094,,342,334,8,4,0,9.1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,4,Blue,bot,JackeyLove,oe:player:c54e1090ef1faa736b12493051c4855,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Lucian,Varus,Nocturne,Azir,Jax,Udyr,2238,1,9,5,7,22,8,,,,,,0,,,0.5898,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32666,875.7641,0.336505,585.1743,,14,0.3753,24,0.6434,5,61,1.6354,18937,14096,377.9088,0.281252,16799,,390,374,16,12,0,10.4558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,5,Blue,sup,Meiko,oe:player:bda7cc061d7a1576f1dcad33dd505cd,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Milio,Varus,Nocturne,Azir,Jax,Udyr,2238,1,1,0,16,22,8,,,,,,0,,,0.5898,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345,143.2976,0.0550595,238.9544,,59,1.5818,20,0.5362,16,133,3.5657,10329,5488,147.1314,0.109498,9470,,24,24,0,0,0,0.6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,6,Red,top,sheer,oe:player:3ce68cf813bc34243279fd7fe3cecbb,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Ryze,Ashe,Akali,LeBlanc,Akali,,2238,0,1,3,1,8,22,,,,,,0,,,0.2145,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13450,360.5898,0.200443,698.4182,,12,0.3217,6,0.1609,3,37,0.9920,16413,11572,310.2413,0.267117,15044,,352,340,12,5,3,9.4370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,7,Red,jng,Maggie,oe:player:eb76fd566cce52ed0afc58856186491,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Lee Sin,Ashe,Akali,LeBlanc,Akali,,2238,0,1,5,4,8,22,,,,,,0,,,0.2145,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8919,239.1153,0.132921,952.3324,,28,0.7507,5,0.1340,17,50,1.3405,11280,6439,172.6273,0.14863,11020,,183,9,174,122,11,4.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,8,Red,mid,Yagao,oe:player:4860d1660ce45bd15a600953309135c,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Orianna,Ashe,Akali,LeBlanc,Akali,,2238,0,2,4,2,8,22,,,,,,0,,,0.2145,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14966,401.2332,0.22303,450.7507,,23,0.6166,10,0.2681,8,54,1.4477,14817,9976,267.4531,0.230276,14229,,339,339,0,0,0,9.0885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Xayah,Ashe,Akali,LeBlanc,Akali,,2238,0,4,4,2,8,22,,,,,,1,,,0.2145,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23636,633.6729,0.352237,543.9410,,20,0.5362,14,0.3753,9,54,1.4477,16925,12084,323.9678,0.278936,15964,,420,360,60,52,0,11.2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,10,Red,sup,MISSING,oe:player:10d1208b485425756fcc932229386b0,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Rakan,Ashe,Akali,LeBlanc,Akali,,2238,0,0,6,6,8,22,,,,,,0,,,0.2145,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6131,164.3700,0.0913699,672.4665,,82,2.1984,10,0.2681,26,130,3.4853,8092,3251,87.1582,0.075041,7740,,34,34,0,0,0,0.9115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,100,Blue,team,,,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,,Varus,Nocturne,Azir,Jax,Udyr,2238,1,22,8,47,22,8,,,,,0,,,,0.5898,0.8043,,3,2,,,,,,,,,3,,,,,,,2,1,,8,4,,,,,1,0,97075,2602.5469,,2576.7828,,117,3.1367,82,2.1984,44,351,9.4102,74324,50118,1343.6461,,69051,0.0759726,,,195,121,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 09:44:10,2,13.24,200,Red,team,,,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,,Ashe,Akali,LeBlanc,Akali,,2238,0,8,22,15,8,22,,,,,1,,,,0.2145,0.8043,,2,3,,,,,,,,,2,,,,,,,1,2,,4,8,,,,,0,1,67102,1798.9812,,3317.9088,,165,4.4236,45,1.2064,63,324,8.6863,67527,43321,1161.4209,,63997,-0.0759726,,,246,179,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 10:45:21,3,13.24,1,Blue,top,sheer,oe:player:3ce68cf813bc34243279fd7fe3cecbb,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Jax,Ashe,LeBlanc,Lucian,Rumble,Gragas,2156,1,11,1,12,27,9,,,,,,0,,,0.7514,1.0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33012,918.7013,0.285157,855.0557,,17,0.4731,8,0.2226,4,43,1.1967,16650,11976,333.2839,0.254818,14604,,286,278,8,0,4,7.9592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 10:45:21,3,13.24,2,Blue,jng,Maggie,oe:player:eb76fd566cce52ed0afc58856186491,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Nocturne,Ashe,LeBlanc,Lucian,Rumble,Gragas,2156,1,8,3,13,27,9,,,,,,1,,,0.7514,1.0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19098,531.4842,0.164968,1155.9184,,24,0.6679,7,0.1948,13,51,1.4193,14077,9403,261.6790,0.200072,12259,,208,16,192,144,16,5.7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 10:45:21,3,13.24,3,Blue,mid,Yagao,oe:player:4860d1660ce45bd15a600953309135c,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Neeko,Ashe,LeBlanc,Lucian,Rumble,Gragas,2156,1,5,2,16,27,9,,,,,,0,,,0.7514,1.0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24222,674.0816,0.209231,519.1837,,11,0.3061,10,0.2783,6,41,1.1410,13425,8751,243.5343,0.1862,12480,,262,258,4,0,0,7.2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661-10661_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10661,DCup,2023,,0,2024-01-01 10:45:21,3,13.24,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Zeri,Ashe,LeBlanc,Lucian,Rumble,Gragas,2156,1,3,1,13,27,9,,,,,,0,,,0.7514,1.0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30510,849.0724,0.263547,437.1707,,19,0.5288,33,0.9184,7,80,2.2263,17880,13206,367.5139,0.280989,15459,,406,362,44,36,0,11.2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
